 Gage Information - ELVN5 - EL VADO DAM                             
                                                                                                
                                        
  Year 2018

  Month  Day  Time   Storage    Elevation
             (mst)   (LS ac-ft) (HP ft)
  -----  ---  ----   -------    ---------
  Jan     30  1100    69021      6852.17
  Jan     30  1030    69021      6852.17
  Jan     30  1000    69021      6852.17
  Jan     30   930    69021      6852.17
  Jan     30   900    69021      6852.17
  Jan     30   830    69005      6852.16
  Jan     30   800    69005      6852.16
  Jan     30   730    69005      6852.16
  Jan     30   700    69005      6852.16
  Jan     30   630    69005      6852.16
  Jan     30   600    69005      6852.16
  Jan     30   530    69005      6852.16
  Jan     30   500    69005      6852.16
  Jan     30   430    69005      6852.16
  Jan     30   400    69005      6852.16
  Jan     30   330    69005      6852.16
  Jan     30   300    69005      6852.16
  Jan     30   230    69005      6852.16
  Jan     30   200    69005      6852.16
  Jan     30   130    69005      6852.16
  Jan     30   100    69005      6852.16
  Jan     30    30    69005      6852.16
  Jan     30     0    69005        69172
  Jan     29  2330    69005      6852.16
  Jan     29  2300    69005      6852.16
  Jan     29  2230    69005      6852.16
  Jan     29  2200    69005      6852.16
  Jan     29  2130    69005      6852.16
  Jan     29  2100    69005      6852.16
  Jan     29  2030    69005      6852.16
  Jan     29  2000    69005      6852.16
  Jan     29  1930    68988      6852.15
  Jan     29  1900    68988      6852.15
  Jan     29  1830    68988      6852.15
  Jan     29  1800    68988      6852.15
  Jan     29  1730    68988      6852.15
  Jan     29  1700    68988      6852.15
  Jan     29  1630    68988      6852.15
  Jan     29  1600    68988      6852.15
  Jan     29  1530    68988      6852.15
  Jan     29  1500    68988      6852.15
  Jan     29  1430    68988      6852.15
  Jan     29  1400    68988      6852.15
  Jan     29  1330    68988      6852.15
  Jan     29  1300    68988      6852.15
  Jan     29  1230    68988      6852.15
  Jan     29  1200    68988      6852.15
  Jan     29  1130    68988      6852.15
  Jan     29  1100    69005      6852.16
  Jan     29  1030    69005      6852.16
  Jan     29  1000    69005      6852.16
  Jan     29   930    69005      6852.16
  Jan     29   900    69005      6852.16
  Jan     29   830    69021      6852.17
  Jan     29   800    69021      6852.17
  Jan     29   730    69021      6852.17
  Jan     29   700    69021      6852.17
  Jan     29   630    69039      6852.18
  Jan     29   600    69039      6852.18
  Jan     29   530    69039      6852.18
  Jan     29   500    69039      6852.18
  Jan     29   430    69039      6852.18
  Jan     29   400    69055      6852.19
  Jan     29   330    69055      6852.19
  Jan     29   300    69055      6852.19
  Jan     29   230    69055      6852.19
  Jan     29   200    69055      6852.19
  Jan     29   130    69055      6852.19
  Jan     29   100    69055      6852.19
  Jan     29    30    69055      6852.19
  Jan     29     0    69072        69072
  Jan     28  2330    69072      6852.20
  Jan     28  2300    69072      6852.20
  Jan     28  2230    69072      6852.20
  Jan     28  2200    69072      6852.20
  Jan     28  2130    69088      6852.21
  Jan     28  2100    69088      6852.21
  Jan     28  2030    69088      6852.21
  Jan     28  2000    69088      6852.21
  Jan     28  1930    69088      6852.21
  Jan     28  1900    69106      6852.22
  Jan     28  1830    69106      6852.22
  Jan     28  1800    69106      6852.22
  Jan     28  1730    69106      6852.22
  Jan     28  1700    69122      6852.23
  Jan     28  1630    69122      6852.23
  Jan     28  1600    69122      6852.23
  Jan     28  1530    69122      6852.23
  Jan     28  1500    69140      6852.24
  Jan     28  1430    69140      6852.24
  Jan     28  1400    69140      6852.24
  Jan     28  1330    69140      6852.24
  Jan     28  1300    69140      6852.24
  Jan     28  1230    69140      6852.24
  Jan     28  1200    69156      6852.25
  Jan     28  1130    69156      6852.25
  Jan     28  1100    69156      6852.25
  Jan     28  1030    69172      6852.26
  Jan     28  1000    69172      6852.26
  Jan     28   930    69172      6852.26
  Jan     28   900    69172      6852.26
  Jan     28   830    69172      6852.26
  Jan     28   800    69172      6852.26
  Jan     28   730    69172      6852.26
  Jan     28   700    69190      6852.27
  Jan     28   630    69190      6852.27
  Jan     28   600    69190      6852.27
  Jan     28   530    69206      6852.28
  Jan     28   500    69206      6852.28
  Jan     28   430    69206      6852.28
  Jan     28   400    69206      6852.28
  Jan     28   330    69206      6852.28
  Jan     28   300    69224      6852.29
  Jan     28   230    69224      6852.29
  Jan     28   200    69224      6852.29
  Jan     28   130    69224      6852.29
  Jan     28   100    69240      6852.30
  Jan     28    30    69240      6852.30
  Jan     28     0    69240        69055
  Jan     27  2330    69240      6852.30
  Jan     27  2300    69257      6852.31
  Jan     27  2230    69257      6852.31
  Jan     27  2200    69257      6852.31
  Jan     27  2130    69257      6852.31
  Jan     27  2100    69257      6852.31
  Jan     27  2030    69274      6852.32
  Jan     27  2000    69274      6852.32
  Jan     27  1930    69274      6852.32
  Jan     27  1900    69274      6852.32
  Jan     27  1830    69274      6852.32
  Jan     27  1800    69291      6852.33
  Jan     27  1730    69291      6852.33
  Jan     27  1700    69291      6852.33
  Jan     27  1630    69291      6852.33
  Jan     27  1600    69291      6852.33
  Jan     27  1530    69291      6852.33
  Jan     27  1500    69307      6852.34
  Jan     27  1430    69307      6852.34
  Jan     27  1400    69307      6852.34
  Jan     27  1330    69307      6852.34
  Jan     27  1300    69307      6852.34
  Jan     27  1230    69324      6852.35
  Jan     27  1200    69324      6852.35
  Jan     27  1130    69324      6852.35
  Jan     27  1100    69324      6852.35
  Jan     27  1030    69324      6852.35
  Jan     27  1000    69341      6852.36
  Jan     27   930    69341      6852.36
  Jan     27   900    69358      6852.37
  Jan     27   830    69358      6852.37
  Jan     27   800    69358      6852.37
  Jan     27   730    69374      6852.38
  Jan     27   700    69374      6852.38
  Jan     27   630    69374      6852.38
  Jan     27   600    69374      6852.38
  Jan     27   530    69374      6852.38
  Jan     27   500    69374      6852.38
  Jan     27   430    69374      6852.38
  Jan     27   400    69392      6852.39
  Jan     27   330    69392      6852.39
  Jan     27   300    69392      6852.39
